commem_id,coptic_day_key,commemoration_title,commemoration_type,reading_identity_key,display_ref,slot,basis,confidence,citation,note
baramhat-12-01,Baramhat 12,The Commemoration of the Honorable Angel Michael,angel,rid_be832a860aaa1ccbd7b0,1Pet 1:1-9,liturgy_catholic,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-12-01,Baramhat 12,The Commemoration of the Honorable Angel Michael,angel,rid_57e905b23e1bd926dd20,Acts 12:1-24,liturgy_acts,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-12-01,Baramhat 12,The Commemoration of the Honorable Angel Michael,angel,rid_061a5da1ef8a9cd07088,Heb 4:14-16,liturgy_pauline,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-12-01,Baramhat 12,The Commemoration of the Honorable Angel Michael,angel,rid_e7ea1bbca9d7c1374493,Heb 5:1-14,liturgy_pauline,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-12-01,Baramhat 12,The Commemoration of the Honorable Angel Michael,angel,rid_b53357ba2439b88e5faa,Lk 9:18-27,vespers_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-12-01,Baramhat 12,The Commemoration of the Honorable Angel Michael,angel,rid_3723016a737ab53da217,Mark 8:22-29,matins_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-12-01,Baramhat 12,The Commemoration of the Honorable Angel Michael,angel,rid_23356303ca5162d8c13b,Matt 16:13-19,liturgy_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-12-01,Baramhat 12,The Commemoration of the Honorable Angel Michael,angel,rid_80c37d1e4cce555da1da,Ps 107:32 (LXX Ps 106:32),matins_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-12-01,Baramhat 12,The Commemoration of the Honorable Angel Michael,angel,rid_0bb4f75581fd3145f69e,Ps 107:41 (LXX Ps 106:41),matins_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-12-01,Baramhat 12,The Commemoration of the Honorable Angel Michael,angel,rid_d84c6cd9b7c3956c4458,Ps 107:42 (LXX Ps 106:42),matins_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-12-01,Baramhat 12,The Commemoration of the Honorable Angel Michael,angel,rid_c9ff9a72883959072149,Ps 110:4 (LXX Ps 109:4),liturgy_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-12-01,Baramhat 12,The Commemoration of the Honorable Angel Michael,angel,rid_e8084b721f0b88243a15,Ps 110:5 (LXX Ps 109:5),liturgy_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-12-01,Baramhat 12,The Commemoration of the Honorable Angel Michael,angel,rid_d3b5b47035d7fa9a9419,Ps 110:7 (LXX Ps 109:7),liturgy_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-12-01,Baramhat 12,The Commemoration of the Honorable Angel Michael,angel,rid_1d3014c274ffe6250b40,Ps 89:29 (LXX Ps 88:29),vespers_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-12-01,Baramhat 12,The Commemoration of the Honorable Angel Michael,angel,rid_b31ead265b21e6d338d8,Ps 89:36 (LXX Ps 88:36),vespers_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-13-01,Baramhat 13,"The Departure of Abba Dionysius, the Fourteenth Pope of Alexandria",patriarch,rid_c8301ac6e0b3cf7e0fdb,1Pet 4:1-11,liturgy_catholic,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-13-01,Baramhat 13,"The Departure of Abba Dionysius, the Fourteenth Pope of Alexandria",patriarch,rid_d091df2d83351ad1f101,2Cor 10:1-18,liturgy_pauline,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-13-01,Baramhat 13,"The Departure of Abba Dionysius, the Fourteenth Pope of Alexandria",patriarch,rid_a13e38e3d727d1d7e70d,Acts 12:25,liturgy_acts,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-13-01,Baramhat 13,"The Departure of Abba Dionysius, the Fourteenth Pope of Alexandria",patriarch,rid_35897a8bf8b3ae6c8d79,Acts 13:1-12,liturgy_acts,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-13-01,Baramhat 13,"The Departure of Abba Dionysius, the Fourteenth Pope of Alexandria",patriarch,rid_aad3c1665271c51d6931,Lk 11:53-54,liturgy_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-13-01,Baramhat 13,"The Departure of Abba Dionysius, the Fourteenth Pope of Alexandria",patriarch,rid_63d8fe7a9e9154128ec5,Lk 12:1-12,liturgy_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-13-01,Baramhat 13,"The Departure of Abba Dionysius, the Fourteenth Pope of Alexandria",patriarch,rid_1cacea9ee2f1397884cf,Mark 13:9-13,matins_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-13-01,Baramhat 13,"The Departure of Abba Dionysius, the Fourteenth Pope of Alexandria",patriarch,rid_ccab95826fc87dbb6a67,Matt 16:24-28,vespers_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-13-01,Baramhat 13,"The Departure of Abba Dionysius, the Fourteenth Pope of Alexandria",patriarch,rid_aa342d8a21a0ede1e723,Ps 34:19-20 (LXX Ps 33:19-20),vespers_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-13-01,Baramhat 13,"The Departure of Abba Dionysius, the Fourteenth Pope of Alexandria",patriarch,rid_e84ba75fb7fc47c3fc63,Ps 37:39-40 (LXX Ps 36:39-40),matins_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-13-01,Baramhat 13,"The Departure of Abba Dionysius, the Fourteenth Pope of Alexandria",patriarch,rid_25de9d034254f5c883a1,Ps 97:11-12 (LXX Ps 96:11-12),liturgy_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-14-01,Baramhat 14,The Departure of Anba Kyrellos (Cyril) the Seventy Fifth Pope of Alexandria,patriarch,rid_d645179dd4d1959e51bc,1Jn 2:7-11,liturgy_catholic,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-14-01,Baramhat 14,The Departure of Anba Kyrellos (Cyril) the Seventy Fifth Pope of Alexandria,patriarch,rid_d83f8bbd1923b4e00687,Acts 19:11-17,liturgy_acts,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-14-01,Baramhat 14,The Departure of Anba Kyrellos (Cyril) the Seventy Fifth Pope of Alexandria,patriarch,rid_a6664e9c88c49d81ff2d,Mark 3:22-27,matins_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-14-01,Baramhat 14,The Departure of Anba Kyrellos (Cyril) the Seventy Fifth Pope of Alexandria,patriarch,rid_a9523d0460a5ea788166,Mark 3:28-35,liturgy_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-14-01,Baramhat 14,The Departure of Anba Kyrellos (Cyril) the Seventy Fifth Pope of Alexandria,patriarch,rid_19a8ae89f6542d55483f,Mark 4:21-25,vespers_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-14-01,Baramhat 14,The Departure of Anba Kyrellos (Cyril) the Seventy Fifth Pope of Alexandria,patriarch,rid_29ed3e9dcd60d5394948,Phil 1:1-11,liturgy_pauline,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-14-01,Baramhat 14,The Departure of Anba Kyrellos (Cyril) the Seventy Fifth Pope of Alexandria,patriarch,rid_ebbb9e1ddb4ef2bd2604,Ps 16:10-11 (LXX Ps 15:10-11),liturgy_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-14-01,Baramhat 14,The Departure of Anba Kyrellos (Cyril) the Seventy Fifth Pope of Alexandria,patriarch,rid_1e1d3159311c3bcd3ac6,Ps 64:10 (LXX Ps 63:10),vespers_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-14-01,Baramhat 14,The Departure of Anba Kyrellos (Cyril) the Seventy Fifth Pope of Alexandria,patriarch,rid_3f024b09125110bc07d7,Ps 70:5 (LXX Ps 69:5),matins_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-15-01,Baramhat 15,The Departure of St. Sarah the nun,departure,rid_9a5e8798b9ac4c826a84,1Pet 3:5-14,liturgy_catholic,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-15-01,Baramhat 15,The Departure of St. Sarah the nun,departure,rid_2ad1de50c2d577230e2e,Acts 21:5-14,liturgy_acts,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-15-01,Baramhat 15,The Departure of St. Sarah the nun,departure,rid_7b80f8ec33b49fecafd8,Eph 5:8-21,liturgy_pauline,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-15-01,Baramhat 15,The Departure of St. Sarah the nun,departure,rid_e1353a99466dc0cf99e7,Jn 4:15-24,matins_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-15-01,Baramhat 15,The Departure of St. Sarah the nun,departure,rid_32c43e508ddf3a451683,Matt 25:1-13,liturgy_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-15-01,Baramhat 15,The Departure of St. Sarah the nun,departure,rid_a2305e5f7df71ec0722c,Matt 26:6-13,vespers_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-15-01,Baramhat 15,The Departure of St. Sarah the nun,departure,rid_d2fd3ca3bf42d770a3b5,Ps 45:14-15 (LXX Ps 44:14-15),liturgy_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-15-01,Baramhat 15,The Departure of St. Sarah the nun,departure,rid_8df9b6b1be458327847a,Ps 68:25-26 (LXX Ps 67:25-26),vespers_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-15-01,Baramhat 15,The Departure of St. Sarah the nun,departure,rid_d9f544171faf5b8bf1b4,Ps 8:2-3,matins_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-16-01,Baramhat 16,The Departure Of The Saint Anba Khail (Mikhail) the Forty Sixth Pope Of The See Of St. Mark,patriarch,rid_be832a860aaa1ccbd7b0,1Pet 1:1-9,liturgy_catholic,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Single commemoration day alignment.
baramhat-16-01,Baramhat 16,The Departure Of The Saint Anba Khail (Mikhail) the Forty Sixth Pope Of The See Of St. Mark,patriarch,rid_57e905b23e1bd926dd20,Acts 12:1-24,liturgy_acts,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Single commemoration day alignment.
baramhat-16-01,Baramhat 16,The Departure Of The Saint Anba Khail (Mikhail) the Forty Sixth Pope Of The See Of St. Mark,patriarch,rid_061a5da1ef8a9cd07088,Heb 4:14-16,liturgy_pauline,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Single commemoration day alignment.
baramhat-16-01,Baramhat 16,The Departure Of The Saint Anba Khail (Mikhail) the Forty Sixth Pope Of The See Of St. Mark,patriarch,rid_e7ea1bbca9d7c1374493,Heb 5:1-14,liturgy_pauline,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Single commemoration day alignment.
baramhat-16-01,Baramhat 16,The Departure Of The Saint Anba Khail (Mikhail) the Forty Sixth Pope Of The See Of St. Mark,patriarch,rid_b53357ba2439b88e5faa,Lk 9:18-27,vespers_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Single commemoration day alignment.
baramhat-16-01,Baramhat 16,The Departure Of The Saint Anba Khail (Mikhail) the Forty Sixth Pope Of The See Of St. Mark,patriarch,rid_3723016a737ab53da217,Mark 8:22-29,matins_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Single commemoration day alignment.
baramhat-16-01,Baramhat 16,The Departure Of The Saint Anba Khail (Mikhail) the Forty Sixth Pope Of The See Of St. Mark,patriarch,rid_23356303ca5162d8c13b,Matt 16:13-19,liturgy_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Single commemoration day alignment.
baramhat-16-01,Baramhat 16,The Departure Of The Saint Anba Khail (Mikhail) the Forty Sixth Pope Of The See Of St. Mark,patriarch,rid_80c37d1e4cce555da1da,Ps 107:32 (LXX Ps 106:32),matins_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Single commemoration day alignment.
baramhat-16-01,Baramhat 16,The Departure Of The Saint Anba Khail (Mikhail) the Forty Sixth Pope Of The See Of St. Mark,patriarch,rid_0bb4f75581fd3145f69e,Ps 107:41 (LXX Ps 106:41),matins_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Single commemoration day alignment.
baramhat-16-01,Baramhat 16,The Departure Of The Saint Anba Khail (Mikhail) the Forty Sixth Pope Of The See Of St. Mark,patriarch,rid_d84c6cd9b7c3956c4458,Ps 107:42 (LXX Ps 106:42),matins_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Single commemoration day alignment.
baramhat-16-01,Baramhat 16,The Departure Of The Saint Anba Khail (Mikhail) the Forty Sixth Pope Of The See Of St. Mark,patriarch,rid_c9ff9a72883959072149,Ps 110:4 (LXX Ps 109:4),liturgy_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Single commemoration day alignment.
baramhat-16-01,Baramhat 16,The Departure Of The Saint Anba Khail (Mikhail) the Forty Sixth Pope Of The See Of St. Mark,patriarch,rid_e8084b721f0b88243a15,Ps 110:5 (LXX Ps 109:5),liturgy_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Single commemoration day alignment.
