commem_id,coptic_day_key,commemoration_title,commemoration_type,reading_identity_key,display_ref,slot,basis,confidence,citation,note
baramhat-19-01,Baramhat 19,"The Martyrdom of St. Aristobulus, the apostle",martyr,rid_a5eea66eba2812446a0c,2Cor 11:16-33,liturgy_pauline,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=2493 | source_ref=2Cor 11:16-33,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-19-01,Baramhat 19,"The Martyrdom of St. Aristobulus, the apostle",martyr,rid_52fb38bc354ae011f654,2Cor 12:1-12,liturgy_pauline,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=2494 | source_ref=2Cor 12:1-12,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-19-01,Baramhat 19,"The Martyrdom of St. Aristobulus, the apostle",martyr,rid_a4b6e37a52931a1cb056,Acts 6:1-15,liturgy_acts,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=2497 | source_ref=Acts 6:1-15,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-19-01,Baramhat 19,"The Martyrdom of St. Aristobulus, the apostle",martyr,rid_d7b1a7a5187554872006,Acts 7:1-2,liturgy_acts,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=2498 | source_ref=Acts 7:1-2,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-19-01,Baramhat 19,"The Martyrdom of St. Aristobulus, the apostle",martyr,rid_649d128fd9069419bfb6,Jn 12:20-26,matins_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=2492 | source_ref=Jn 12:20-26,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-19-01,Baramhat 19,"The Martyrdom of St. Aristobulus, the apostle",martyr,rid_3de258c188865885d6f4,Lk 10:1-20,liturgy_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=2501 | source_ref=Lk 10:1-20,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-19-01,Baramhat 19,"The Martyrdom of St. Aristobulus, the apostle",martyr,rid_cdab176cfc55e6981df0,Matt 10:24-33,vespers_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=2490 | source_ref=Matt 10:24-33,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-19-01,Baramhat 19,"The Martyrdom of St. Aristobulus, the apostle",martyr,rid_b2a9dce0f6cbf82ede6a,Ps 21:3 (LXX Ps 20:3),liturgy_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=2499 | source_ref=Ps 21:3,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-19-01,Baramhat 19,"The Martyrdom of St. Aristobulus, the apostle",martyr,rid_037744ef801e5b649abf,Ps 21:5 (LXX Ps 20:5),liturgy_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=2500 | source_ref=Ps 21:5,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-19-01,Baramhat 19,"The Martyrdom of St. Aristobulus, the apostle",martyr,rid_aa342d8a21a0ede1e723,Ps 34:19-20 (LXX Ps 33:19-20),matins_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=2491 | source_ref=Ps 34:19-20,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-19-01,Baramhat 19,"The Martyrdom of St. Aristobulus, the apostle",martyr,rid_8dde20acf8983675fae6,Ps 5:11-12,vespers_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=2489 | source_ref=Ps 5:11-12,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-20-01,Baramhat 20,The Departure Of the St. Anba Khail (Mikhail) the Fifty Six Pope of the See of St. Mark,patriarch,rid_be832a860aaa1ccbd7b0,1Pet 1:1-9,liturgy_catholic,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=2511 | source_ref=1Pet 1:1-9,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-20-01,Baramhat 20,The Departure Of the St. Anba Khail (Mikhail) the Fifty Six Pope of the See of St. Mark,patriarch,rid_57e905b23e1bd926dd20,Acts 12:1-24,liturgy_acts,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=2512 | source_ref=Acts 12:1-24,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-20-01,Baramhat 20,The Departure Of the St. Anba Khail (Mikhail) the Fifty Six Pope of the See of St. Mark,patriarch,rid_061a5da1ef8a9cd07088,Heb 4:14-16,liturgy_pauline,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=2509 | source_ref=Heb 4:14-16,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-20-01,Baramhat 20,The Departure Of the St. Anba Khail (Mikhail) the Fifty Six Pope of the See of St. Mark,patriarch,rid_e7ea1bbca9d7c1374493,Heb 5:1-14,liturgy_pauline,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=2510 | source_ref=Heb 5:1-14,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-20-01,Baramhat 20,The Departure Of the St. Anba Khail (Mikhail) the Fifty Six Pope of the See of St. Mark,patriarch,rid_b53357ba2439b88e5faa,Lk 9:18-27,vespers_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=2504 | source_ref=Lk 9:18-27,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-20-01,Baramhat 20,The Departure Of the St. Anba Khail (Mikhail) the Fifty Six Pope of the See of St. Mark,patriarch,rid_3723016a737ab53da217,Mark 8:22-29,matins_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=2508 | source_ref=Mark 8:22-29,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-20-01,Baramhat 20,The Departure Of the St. Anba Khail (Mikhail) the Fifty Six Pope of the See of St. Mark,patriarch,rid_23356303ca5162d8c13b,Matt 16:13-19,liturgy_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=2516 | source_ref=Matt 16:13-19,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-20-01,Baramhat 20,The Departure Of the St. Anba Khail (Mikhail) the Fifty Six Pope of the See of St. Mark,patriarch,rid_80c37d1e4cce555da1da,Ps 107:32 (LXX Ps 106:32),matins_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=2505 | source_ref=Ps 107:32,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-20-01,Baramhat 20,The Departure Of the St. Anba Khail (Mikhail) the Fifty Six Pope of the See of St. Mark,patriarch,rid_0bb4f75581fd3145f69e,Ps 107:41 (LXX Ps 106:41),matins_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=2506 | source_ref=Ps 107:41,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-20-01,Baramhat 20,The Departure Of the St. Anba Khail (Mikhail) the Fifty Six Pope of the See of St. Mark,patriarch,rid_d84c6cd9b7c3956c4458,Ps 107:42 (LXX Ps 106:42),matins_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=2507 | source_ref=Ps 107:42,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-20-01,Baramhat 20,The Departure Of the St. Anba Khail (Mikhail) the Fifty Six Pope of the See of St. Mark,patriarch,rid_c9ff9a72883959072149,Ps 110:4 (LXX Ps 109:4),liturgy_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=2513 | source_ref=Ps 110:4,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-20-01,Baramhat 20,The Departure Of the St. Anba Khail (Mikhail) the Fifty Six Pope of the See of St. Mark,patriarch,rid_e8084b721f0b88243a15,Ps 110:5 (LXX Ps 109:5),liturgy_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=2514 | source_ref=Ps 110:5,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-20-01,Baramhat 20,The Departure Of the St. Anba Khail (Mikhail) the Fifty Six Pope of the See of St. Mark,patriarch,rid_d3b5b47035d7fa9a9419,Ps 110:7 (LXX Ps 109:7),liturgy_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=2515 | source_ref=Ps 110:7,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-20-01,Baramhat 20,The Departure Of the St. Anba Khail (Mikhail) the Fifty Six Pope of the See of St. Mark,patriarch,rid_1d3014c274ffe6250b40,Ps 89:29 (LXX Ps 88:29),vespers_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=2503 | source_ref=Ps 89:29,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-20-01,Baramhat 20,The Departure Of the St. Anba Khail (Mikhail) the Fifty Six Pope of the See of St. Mark,patriarch,rid_b31ead265b21e6d338d8,Ps 89:36 (LXX Ps 88:36),vespers_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=2502 | source_ref=Ps 89:36,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-21-01,Baramhat 21,The Commemoration of the Theotokos and Ever-Virgin St. Mary,theotokos,rid_d8d60b6e5ea1020ec7dc,2Pet 1:12-21,liturgy_catholic,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=2522 | source_ref=2Pet 1:12-21,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-21-01,Baramhat 21,The Commemoration of the Theotokos and Ever-Virgin St. Mary,theotokos,rid_39ae4e98e33691fbccd1,Acts 7:44-60,liturgy_acts,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=2523 | source_ref=Acts 7:44-60,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-21-01,Baramhat 21,The Commemoration of the Theotokos and Ever-Virgin St. Mary,theotokos,rid_08a164916dec8b6a6733,Acts 8:1,liturgy_acts,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=2524 | source_ref=Acts 8:1,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-21-01,Baramhat 21,The Commemoration of the Theotokos and Ever-Virgin St. Mary,theotokos,rid_a4bb719c3f60eca1dda0,Col 1:1-23,liturgy_pauline,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=2521 | source_ref=Col 1:1-23,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-21-01,Baramhat 21,The Commemoration of the Theotokos and Ever-Virgin St. Mary,theotokos,rid_60bfb4f154af61093493,Lk 9:28-36,vespers_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=2518 | source_ref=Lk 9:28-36,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-21-01,Baramhat 21,The Commemoration of the Theotokos and Ever-Virgin St. Mary,theotokos,rid_c36d051a3e2085e3e072,Mark 9:2-13,liturgy_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=2528 | source_ref=Mark 9:2-13,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-21-01,Baramhat 21,The Commemoration of the Theotokos and Ever-Virgin St. Mary,theotokos,rid_90f9856d0b9722750c38,Matt 17:1-9,matins_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=2520 | source_ref=Matt 17:1-9,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-21-01,Baramhat 21,The Commemoration of the Theotokos and Ever-Virgin St. Mary,theotokos,rid_3c1ccf2e4cc7dd8cc140,Ps 104:31-32 (LXX Ps 103:31-32),matins_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=2519 | source_ref=Ps 104:31-32,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-21-01,Baramhat 21,The Commemoration of the Theotokos and Ever-Virgin St. Mary,theotokos,rid_d92effdabad1e692a55b,Ps 87:1 (LXX Ps 86:1),liturgy_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=2525 | source_ref=Ps 87:1,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-21-01,Baramhat 21,The Commemoration of the Theotokos and Ever-Virgin St. Mary,theotokos,rid_af50bbc744c311404c9e,Ps 87:2 (LXX Ps 86:2),liturgy_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=2526 | source_ref=Ps 87:2,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-21-01,Baramhat 21,The Commemoration of the Theotokos and Ever-Virgin St. Mary,theotokos,rid_f5bc61b429583ae9d921,Ps 87:5 (LXX Ps 86:5),liturgy_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=2527 | source_ref=Ps 87:5,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-21-01,Baramhat 21,The Commemoration of the Theotokos and Ever-Virgin St. Mary,theotokos,rid_4986666882db218c628d,Ps 99:6-7 (LXX Ps 98:6-7),vespers_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=2517 | source_ref=Ps 99:6-7,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-22-01,Baramhat 22,"The Departure of St. Kyrellos (Cyril), Bishop of Jerusalem",hierarch,rid_2c689744523478f2749d,1Pet 2:18-25,liturgy_catholic,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=2539 | source_ref=1Pet 2:18-25,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-22-01,Baramhat 22,"The Departure of St. Kyrellos (Cyril), Bishop of Jerusalem",hierarch,rid_5d4036fe50c9b3b18f71,1Pet 3:1-7,liturgy_catholic,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=2540 | source_ref=1Pet 3:1-7,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-22-01,Baramhat 22,"The Departure of St. Kyrellos (Cyril), Bishop of Jerusalem",hierarch,rid_d48e87fae9231ecbf09e,2Cor 4:5-18,liturgy_pauline,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=2537 | source_ref=2Cor 4:5-18,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-22-01,Baramhat 22,"The Departure of St. Kyrellos (Cyril), Bishop of Jerusalem",hierarch,rid_bbf8de01e04d3ce0d57a,2Cor 5:1-11,liturgy_pauline,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=2538 | source_ref=2Cor 5:1-11,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-22-01,Baramhat 22,"The Departure of St. Kyrellos (Cyril), Bishop of Jerusalem",hierarch,rid_ce9d159baf7c0aa56ce2,Acts 20:17-38,liturgy_acts,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=2541 | source_ref=Acts 20:17-38,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-22-01,Baramhat 22,"The Departure of St. Kyrellos (Cyril), Bishop of Jerusalem",hierarch,rid_b642f36f2fb50973c40e,Jn 10:1-16,liturgy_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=2545 | source_ref=Jn 10:1-16,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baramhat-22-01,Baramhat 22,"The Departure of St. Kyrellos (Cyril), Bishop of Jerusalem",hierarch,rid_171c78749412def8afc9,Jn 15:17-25,matins_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=2536 | source_ref=Jn 15:17-25,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
